,_id,name
94536,94536,negative regulation of IRE1-mediated unfolded protein response
94537,94537,negative regulation of cellular response to oxidative stress
94538,94538,LOC105374556
94539,94539,positive regulation of 1-phosphatidylinositol-3-kinase activity
94540,94540,LINC01281
94541,94541,RPS26A
94542,94542,SNORA92
94543,94543,glycolipid transporter activity
94544,94544,PXMP2
94545,94545,PCDH12
94546,94546,positive regulation of cytoplasmic translation
94547,94547,HSPD1P15
94548,94548,RNA45SN3
94549,94549,GSG1
94550,94550,positive regulation of calcium ion import
94551,94551,LOC101060089
94552,94552,CCT8
94553,94553,ARL2BPP2
94554,94554,HCG4P8
94555,94555,regulation of single-species biofilm formation
94556,94556,delta4-3-oxosteroid 5beta-reductase activity
94557,94557,DYSF
94558,94558,MIR424
94559,94559,RPN13
94560,94560,MTND6P21
94561,94561,TCF15
94562,94562,Sam-S
94563,94563,LRRC37A
94564,94564,ACTBP12
94565,94565,regulation of long-term synaptic depression
94566,94566,LOC108281145
94567,94567,negative regulation of leukocyte chemotaxis
94568,94568,Dermatitis perioral
94569,94569,LINC01489
94570,94570,cerebellar Purkinje cell differentiation
94571,94571,regulation of neural precursor cell proliferation
94572,94572,Enterocolitis
94573,94573,LOC116158524
94574,94574,negative regulation of mast cell degranulation
94575,94575,RN7SKP190
94576,94576,POL2
94577,94577,LOC105369974
94578,94578,vab-1
94579,94579,"Mental Retardation, X-Linked"
94580,94580,RNU6ATAC26P
94581,94581,ADARB1
94582,94582,LOC100420850
94583,94583,LINC00504
94584,94584,negative regulation of sodium ion transmembrane transporter activity
94585,94585,SLC22A11
94586,94586,DEFA4
94587,94587,PNO1
94588,94588,Adk2
94589,94589,WRN
94590,94590,KIFAP3
94591,94591,LOC105374003
94592,94592,CERNA3
94593,94593,MAEL
94594,94594,FLJ20712
94595,94595,OR6M2P
94596,94596,LOC110120997
94597,94597,TRNAE-UUC
94598,94598,Earache
94599,94599,LOC105375660
94600,94600,ESS1
94601,94601,ABCF2P1
94602,94602,Cdc73/Paf1 complex
94603,94603,Phosphodiesterase 4 Inhibitors
94604,94604,cytochrome-c oxidase activity
94605,94605,DYNAP
94606,94606,HMGN1P4
94607,94607,OR9G9
94608,94608,SEC24B-AS1
94609,94609,cellular response to estradiol stimulus
94610,94610,3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity
94611,94611,LOC107984792
94612,94612,MTND5P35
94613,94613,LOC105378914
94614,94614,LOC112267961
94615,94615,Myalgia
94616,94616,LOC105370772
94617,94617,RPL23P11
94618,94618,high-density lipoprotein particle
94619,94619,TRAV13-2
94620,94620,RUVBL1-AS1
94621,94621,LOC111718493
94622,94622,BDH1
94623,94623,SHC-mediated cascade:FGFR3
94624,94624,MIR6783
94625,94625,LOC106799845
94626,94626,Lupus erythematosus
94627,94627,peptidyl-amino acid modification
94628,94628,LINC01736
94629,94629,negative regulation of cell fate specification
94630,94630,Drug tolerance
94631,94631,LOC105375482
94632,94632,interleukin-1 receptor activity
94633,94633,COQ6
94634,94634,polysaccharide binding
94635,94635,methenyltetrahydrofolate cyclohydrolase activity
94636,94636,LOC105373134
94637,94637,USP17L7
94638,94638,SCARNA26B
94639,94639,C3orf36
94640,94640,methyl indole-3-acetate esterase activity
94641,94641,RPL30P10
94642,94642,RNU6-163P
94643,94643,DNA ligation
94644,94644,FCY22
94645,94645,PWRN4
94646,94646,cellular response to lipoteichoic acid
94647,94647,RNU6-479P
94648,94648,CALCB
94649,94649,SMARCE1P3
94650,94650,LOC110120935
94651,94651,DCAF10
94652,94652,LOC101929976
94653,94653,Intentional injury
94654,94654,SLC22A2
94655,94655,postsynaptic neurotransmitter receptor diffusion trapping
94656,94656,GIS4
94657,94657,LOC112806056
94658,94658,ruvb-2
94659,94659,LINC00112
94660,94660,EID1
94661,94661,FOXP4
94662,94662,PAU24
94663,94663,CCR2
94664,94664,GCASPC
94665,94665,second spliceosomal transesterification activity
94666,94666,RNA catabolic process
94667,94667,PSMD2
94668,94668,LOC107986423
94669,94669,Ioxilan
94670,94670,regulation of antibacterial peptide production
94671,94671,MIG1
94672,94672,PDLIM5
94673,94673,Fc-gamma receptor signaling pathway
94674,94674,U2AF
94675,94675,CDC42P6
94676,94676,Oxidative phosphorylation
94677,94677,regulation of signal transduction involved in mitotic G2 DNA damage checkpoint
94678,94678,Haemothorax
94679,94679,enteric nervous system development
94680,94680,MTND3P8
94681,94681,keratin filament
94682,94682,Fluorosis
94683,94683,Respiratory moniliasis
94684,94684,GPRASP1
94685,94685,Nitric oxide stimulates guanylate cyclase
94686,94686,Monocytosis
94687,94687,SKP1
94688,94688,NF1P8
94689,94689,PXA1
94690,94690,LOC115945162
94691,94691,LOC101928193
94692,94692,cellular response to interleukin-4
94693,94693,Dyspnoea exertional
94694,94694,LOC107986636
94695,94695,ELFN1-AS1
94696,94696,Biguanides
94697,94697,SCARNA5
94698,94698,LOC105369827
94699,94699,HMNJ
94700,94700,LOC100421508
94701,94701,NAIF1
94702,94702,RNU6-580P
94703,94703,LIPB
94704,94704,single base insertion or deletion binding
94705,94705,SALL4P7
94706,94706,ceramide phosphoethanolamine biosynthetic process
94707,94707,MICA-AS1
94708,94708,Chemokine receptors bind chemokines
94709,94709,LMBR1L
94710,94710,CYP2A7P1
94711,94711,lymphocyte activation
94712,94712,Quinupristin
94713,94713,PSH1
94714,94714,UBE3AP2
94715,94715,COBLL1
94716,94716,MIR548AA2
94717,94717,LOC112939929
94718,94718,LOC105373884
94719,94719,TASOR2
94720,94720,Tonsillitis
94721,94721,NGFR
94722,94722,SACS-AS1
94723,94723,LOC107985487
94724,94724,SERF1AP1
94725,94725,pilomotor reflex
94726,94726,Choroidal effusion
94727,94727,Vocal Cord Paralysis
94728,94728,LINC00624
94729,94729,RNU5D-1
94730,94730,LOC107984645
94731,94731,LINC02797
94732,94732,RPS4B
94733,94733,LOC105371168
94734,94734,RPL21P65
94735,94735,GMPS
94736,94736,Regulation of CDC42 activity
94737,94737,CDC40
94738,94738,LOC100510709
94739,94739,MOB1AP1
94740,94740,RNU6ATAC37P
94741,94741,CDC3
94742,94742,FAM99B
94743,94743,HINFP
94744,94744,GATC
94745,94745,external carotid artery
94746,94746,positive regulation of potassium ion export across plasma membrane
94747,94747,Rab GDP-dissociation inhibitor activity
94748,94748,RN7SL622P
94749,94749,LOC107986528
94750,94750,PIRC32
94751,94751,telomeric repeat-containing RNA binding
94752,94752,LOC105373051
94753,94753,THNSL1
94754,94754,LOC110120760
94755,94755,HNRNPA2B1
94756,94756,LOC100419831
94757,94757,Emotional problems
94758,94758,LOC105370516
94759,94759,TNFSF11-mediated signaling pathway
94760,94760,RNU6-111P
94761,94761,BNC1
94762,94762,FAM224B
94763,94763,LOC110120720
94764,94764,RNU6-1314P
94765,94765,RBMY1B
94766,94766,MGC4859
94767,94767,LOC101929829
94768,94768,cellular response to starvation
94769,94769,LOC100418957
94770,94770,serine transmembrane transporter activity
94771,94771,HSP90-CDC37 chaperone complex
94772,94772,Activation of PKB
94773,94773,MLLT10
94774,94774,PDSS1
94775,94775,TIMM17B
94776,94776,LINC01541
94777,94777,Removal of the Flap Intermediate from the C-strand
94778,94778,LOC105374545
94779,94779,CNS1
94780,94780,PRODH
94781,94781,LOC100507437
94782,94782,LOC107986272
94783,94783,DPEP3
94784,94784,Madarosis
94785,94785,ZNF639
94786,94786,Skin ulcer
94787,94787,Eip93F
94788,94788,MIR5684
94789,94789,ectodermal placode formation
94790,94790,SYNCRIP
94791,94791,VDAC1P10
94792,94792,histone demethylase activity (H3-K9 specific)
94793,94793,Choline catabolism
94794,94794,positive regulation of epidermal growth factor receptor signaling pathway
94795,94795,MIR6869
94796,94796,histone deacetylation
94797,94797,MTFR1
94798,94798,LOC105369225
94799,94799,ADGRD1
94800,94800,MRXSBWB
94801,94801,VPS64
94802,94802,LOC116268440
94803,94803,negative regulation of lyase activity
94804,94804,Pathogen resistance
94805,94805,LOC100420759
94806,94806,establishment of endothelial intestinal barrier
94807,94807,LINC01926
94808,94808,FAM96AP2
94809,94809,LOC100421292
94810,94810,type B pancreatic cell proliferation
94811,94811,RABGAP1L-IT1
94812,94812,Infusion site urticaria
94813,94813,VEGFD
94814,94814,GOLGA6L7
94815,94815,RNY1P10
94816,94816,LOC100420584
94817,94817,Anal irritation
94818,94818,RPL35AP36
94819,94819,SIX3
94820,94820,WDR97
94821,94821,LOC113687194
94822,94822,EIF4E3
94823,94823,CSRP2P1
94824,94824,LOC105376140
94825,94825,integrin-mediated signaling pathway
94826,94826,PELI1
94827,94827,Gastric cancer
94828,94828,TNF
94829,94829,LINC01074
94830,94830,Intestinal stenosis
94831,94831,LOC105373737
94832,94832,COG5
94833,94833,snoRNA guided rRNA pseudouridine synthesis
94834,94834,Moricizine
94835,94835,inner ear receptor cell fate commitment
94836,94836,MIR1976
94837,94837,LOC107985400
94838,94838,LOC645135
94839,94839,LOC105375298
94840,94840,BNS1
94841,94841,LOC729900
94842,94842,LCMT1-AS1
94843,94843,S100A1
94844,94844,MIR4254
94845,94845,TTTY13
94846,94846,MRPL57P6
94847,94847,FICD
94848,94848,LOC100289060
94849,94849,NUFIP1
94850,94850,LOC107984526
94851,94851,GAS5-AS1
94852,94852,XAGE5
94853,94853,ABCC3
94854,94854,Nalidixic acid
94855,94855,learning
94856,94856,RNU6-45P
94857,94857,LOC102724329
94858,94858,RN7SL690P
94859,94859,TUB4
94860,94860,FAM180B
94861,94861,sarcolemma
94862,94862,ISCA1P5
94863,94863,positive regulation of platelet-derived growth factor receptor signaling pathway
94864,94864,Ketolides
94865,94865,pyrimidine nucleobase binding
94866,94866,regulation of histone modification
94867,94867,small ribosomal subunit rRNA binding
94868,94868,Panniculitis
94869,94869,IGHV2OR16-5
94870,94870,gonadal mesoderm development
94871,94871,Dry mouth
94872,94872,A-GAMMA3'E
94873,94873,LINC01786
94874,94874,response to isolation stress
94875,94875,GSTA9P
94876,94876,TAOK3
94877,94877,Skin cold clammy
94878,94878,Skin sensitisation
94879,94879,BTG2
94880,94880,GTF2H2
94881,94881,LOC113002592
94882,94882,CXADRP1
94883,94883,LINC02337
94884,94884,OR2G2
94885,94885,VN1R108P
94886,94886,RN7SL520P
94887,94887,AZGP1
94888,94888,H3P17
94889,94889,LOC110120605
94890,94890,DNA strand elongation
94891,94891,LOC113748410
94892,94892,LOC101929710
94893,94893,SNORD3H
94894,94894,LOC100129917
94895,94895,prostaglandin E receptor activity
94896,94896,LOC105374445
94897,94897,TED1
94898,94898,LATD
94899,94899,Sinus arrest
94900,94900,FGF7P8
94901,94901,positive regulation of supramolecular fiber organization
94902,94902,KCNAB1
94903,94903,LOC116276508
94904,94904,ICE1
94905,94905,Sclerosing Activity
94906,94906,LOC105374426
94907,94907,URA7
94908,94908,Butylscopolamine
94909,94909,regulation of calcineurin-NFAT signaling cascade
94910,94910,LOC110121420
94911,94911,Biliary sludge
94912,94912,LOC107986157
94913,94913,muscle structure development
94914,94914,host intracellular membrane-bounded organelle
94915,94915,positive regulation of protein kinase C activity
94916,94916,CDADC1
94917,94917,MIR34AHG
94918,94918,TRDN
94919,94919,TPT1P13
94920,94920,Tendonitis
94921,94921,positive regulation of neutrophil mediated killing of symbiont cell
94922,94922,MT1P1
94923,94923,LOC116216106
94924,94924,negative regulation of testosterone biosynthetic process
94925,94925,cerebellar granular layer development
94926,94926,positive regulation of maintenance of sister chromatid cohesion
94927,94927,response to genistein
94928,94928,RNU6-1127P
94929,94929,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"
94930,94930,CLEC12B
94931,94931,KLF9-DT
94932,94932,RBM22P1
94933,94933,RNA5S11
94934,94934,TATDN3
94935,94935,Calcium metabolism disorder
94936,94936,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA
94937,94937,LOC111365175
94938,94938,APC-Cdc20 mediated degradation of Nek2A
94939,94939,TRIM73
94940,94940,LOC105372028
94941,94941,Pralatrexate
94942,94942,Prenylamine
94943,94943,LOC113175003
94944,94944,F9
94945,94945,PNMA3
94946,94946,Tachypnoea
94947,94947,LOC105373593
94948,94948,RPS27P17
94949,94949,RNU1-47P
94950,94950,TRIM60P8Y
94951,94951,LOC116216137
94952,94952,endothelial tip cell fate specification
94953,94953,KLF6
94954,94954,RN7SL837P
94955,94955,positive regulation of histone H3-K36 methylation
94956,94956,pleural cancer
94957,94957,ZNF322
94958,94958,ATFB2
94959,94959,TRGV4
94960,94960,ganglioside GT1b binding
94961,94961,PEBP4
94962,94962,positive regulation of superoxide anion generation
94963,94963,CHS1
94964,94964,Signal attenuation
94965,94965,CRCT1
94966,94966,MYB
94967,94967,RPL17P51
94968,94968,LOC107985253
94969,94969,LOC105375183
94970,94970,GTF1
94971,94971,FAM90A2P
94972,94972,MIR3170
94973,94973,RPS6P20
94974,94974,LOC107986846
94975,94975,HMGN2P38
94976,94976,negative regulation of odontogenesis
94977,94977,DSTN
94978,94978,LOC105378437
94979,94979,TDA6
94980,94980,DFNB33
94981,94981,RPL18P5
94982,94982,SKAP1
94983,94983,RNA5SP346
94984,94984,RN7SL364P
94985,94985,MEF1
94986,94986,DCST1
94987,94987,DGCR11
94988,94988,LOC105369435
94989,94989,bone tissue
94990,94990,LOC112533653
94991,94991,LINC01450
94992,94992,LOC116268448
94993,94993,fatty acid elongation
94994,94994,BNIP3P15
94995,94995,protein localization to phagophore assembly site
94996,94996,Dvl1
94997,94997,Renal papillary necrosis
94998,94998,COX19
94999,94999,GPD1
95000,95000,Abdominal distress
95001,95001,LOC105370250
95002,95002,GTSCR1
95003,95003,regulation of mononuclear cell proliferation
95004,95004,dopamine beta-monooxygenase activity
95005,95005,TRL-CAG1-1
95006,95006,ASPH
95007,95007,Rigors
95008,95008,LOC100421126
95009,95009,Vermiculation
95010,95010,structural constituent of tooth enamel
95011,95011,PCDHA5
95012,95012,lipopolysaccharide transport
95013,95013,EML1
95014,95014,LOC100418723
95015,95015,LOC116286198
95016,95016,Swelling of limb
95017,95017,LOC105376810
95018,95018,Bronchial disorder
95019,95019,phosphatidylserine 1-acylhydrolase activity
95020,95020,ribose phosphate diphosphokinase activity
95021,95021,COPI-coated vesicle membrane
95022,95022,SMT3
95023,95023,KRT88P
95024,95024,PLSCR1
95025,95025,LOC110121337
95026,95026,LOC107985942
95027,95027,DAZAP2P1
95028,95028,SFK1
95029,95029,Oestradiol increased
95030,95030,Hypopituitarism
95031,95031,Wnt5a
95032,95032,LOC112840902
95033,95033,LONRF2P2
95034,95034,vitamin transmembrane transport
95035,95035,DBP5
95036,95036,"regulation of CD4-positive, alpha-beta T cell proliferation"
95037,95037,RND1
95038,95038,LOC112268237
95039,95039,LOC110973015
95040,95040,LOC105372059
95041,95041,COX6CP1
95042,95042,C19orf25
95043,95043,MSANTD3-TMEFF1
95044,95044,glycoside metabolic process
95045,95045,gap junction channel activity involved in SA node cell-atrial cardiac muscle cell electrical coupling
95046,95046,DAD1
95047,95047,LOC112272568
95048,95048,ATP23
95049,95049,LOC112978671
95050,95050,Golgi-associated vesicle
95051,95051,LOC101927840
95052,95052,PTBP1
95053,95053,RNU7-81P
95054,95054,LOC100129001
95055,95055,cellular response to ketone
95056,95056,NAD-dependent histone deacetylase activity (H3-K14 specific)
95057,95057,POM121L8P
95058,95058,LOC104968399
95059,95059,RPS2P5
95060,95060,clathrin coat assembly
95061,95061,RNU6-1084P
95062,95062,Erythrocytosis
95063,95063,LOC100420254
95064,95064,LINC02152
95065,95065,Calcium carbonate
95066,95066,detection of gravity
95067,95067,establishment of protein localization to organelle
95068,95068,DYNC1LI1
95069,95069,CHD1
95070,95070,TUBB1P2
95071,95071,Besifloxacin
95072,95072,LOC105375906
95073,95073,VCPKMT
95074,95074,SPPL2B
95075,95075,Hydrocodone
95076,95076,PNMA5
95077,95077,LOC105377503
95078,95078,CDC65
95079,95079,TPM1-AS
95080,95080,TAS2R5
95081,95081,TRT-CGT4-1
95082,95082,LOC107985134
95083,95083,COG7
95084,95084,RER
95085,95085,RIT1
95086,95086,D-aminoacyl-tRNA deacylase activity
95087,95087,LOC107986699
95088,95088,ameboidal-type cell migration
95089,95089,catabolism by host of symbiont macromolecule
95090,95090,ZDHHC20-IT1
95091,95091,MTX3
95092,95092,"oxidoreductase activity, acting on other nitrogenous compounds as donors"
95093,95093,EPRPDC
95094,95094,Increased Megakaryocyte Maturation
95095,95095,"complement activation, alternative pathway"
95096,95096,LOC107984292
95097,95097,LOC105378318
95098,95098,SDD4
95099,95099,LOC112163682
95100,95100,LINC00858
95101,95101,regulation of DNA-dependent DNA replication initiation
95102,95102,RPL39P12
95103,95103,RAE1
95104,95104,Rib fracture
95105,95105,Loss of skin markings
95106,95106,RNA5SP272
95107,95107,ENPP7P7
95108,95108,RN7SKP255
95109,95109,MIR10401
95110,95110,autonomic nervous system development
95111,95111,RN7SL223P
95112,95112,RPS4XP21
95113,95113,regulation of single stranded viral RNA replication via double stranded DNA intermediate
95114,95114,Potassium Iodide
95115,95115,LOC101926968
95116,95116,LOC105371217
95117,95117,ADP biosynthetic process
95118,95118,LOC112268091
95119,95119,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
95120,95120,IGKV2-19
95121,95121,MIR4717
95122,95122,LOC106783493
95123,95123,GJA3
95124,95124,LOC112694701
95125,95125,proteoglycan metabolic process
95126,95126,zymogen inhibition
95127,95127,XIAP-AS1
95128,95128,LOC100421043
95129,95129,LOC101929348
95130,95130,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"
95131,95131,LOC116309157
95132,95132,DWS
95133,95133,RPL36P1
95134,95134,calcium-dependent protein kinase regulator activity
95135,95135,regulation of definitive erythrocyte differentiation
95136,95136,ANO3-AS1
95137,95137,ZNF562
95138,95138,positive regulation of membrane repolarization during ventricular cardiac muscle cell action potential
95139,95139,CUL9
95140,95140,LOC105374192
95141,95141,XRS2
95142,95142,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"
95143,95143,TOPORSLP
95144,95144,RNF220
95145,95145,cellular response to oxidised low-density lipoprotein particle stimulus
95146,95146,Tamoxifen metabolism
95147,95147,LOC110121186
95148,95148,LOC107985795
95149,95149,regulation of cell growth involved in cardiac muscle cell development
95150,95150,URA1
95151,95151,C9orf147
95152,95152,RNU6-1251P
95153,95153,negative regulation of ruffle assembly
95154,95154,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
95155,95155,USP28
95156,95156,MTND4P34
95157,95157,LOC105375478
95158,95158,LOC112268150
95159,95159,rough endoplasmic reticulum
95160,95160,RPL39P26
95161,95161,IL1RL1
95162,95162,induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration
95163,95163,LOC102724784
95164,95164,LOC105371077
95165,95165,YDL129W
95166,95166,CCDC112
95167,95167,LOC105377905
95168,95168,LOC107987449
95169,95169,NCKAP5-AS1
95170,95170,LOC105369705
95171,95171,SMB1
95172,95172,adenosine 5'-(hexahydrogen pentaphosphate) metabolic process
95173,95173,valine biosynthetic process
95174,95174,CDY4P
95175,95175,Pulse pressure decreased
95176,95176,MTCYBP34
95177,95177,RPL12P16
95178,95178,IMPDH1P11
95179,95179,histone H3-K27 methylation
95180,95180,positive regulation of chromatin binding
95181,95181,positive regulation of stress-activated MAPK cascade
95182,95182,IGFBP6
95183,95183,LOC115995519
95184,95184,BFIC2
95185,95185,CNTFR
95186,95186,RNU6-1080P
95187,95187,RPL6P23
95188,95188,PAGE3
95189,95189,manganese-transporting ATPase activity
95190,95190,CATSPER1
95191,95191,DPH3P1
95192,95192,PA2G4P3
95193,95193,low-density lipoprotein particle mediated signaling
95194,95194,STAT4
95195,95195,SNORD115-38
95196,95196,tRNA seleno-modification
95197,95197,LOC105377352
95198,95198,HVCN1
95199,95199,MFGE8
95200,95200,negative regulation of cell aging
95201,95201,LOC110467524
95202,95202,LOC105374949
95203,95203,arterial endothelial cell differentiation
95204,95204,HNRNPA1P6
95205,95205,organelle membrane contact site
95206,95206,EID2
95207,95207,regulation of superoxide metabolic process
95208,95208,RAN
95209,95209,RNU6-919P
95210,95210,C11orf42
95211,95211,LOC646347
95212,95212,Ligand-dependent caspase activation
95213,95213,Semaglutide
95214,95214,CYSLTR1
95215,95215,LOC105378235
95216,95216,Yellow nail syndrome
95217,95217,positive regulation of release of cytochrome c from mitochondria
95218,95218,Fat embolism
95219,95219,H4C8
95220,95220,Vaginal infection
95221,95221,RNA5SP138
95222,95222,RNA5SP106
95223,95223,cell adhesion involved in heart morphogenesis
95224,95224,ABI1P1
95225,95225,LPGAT1
95226,95226,OR4F2P
95227,95227,LOC105369201
95228,95228,SBK1
95229,95229,ERVK-25
95230,95230,ELDR
95231,95231,LOC113939960
95232,95232,extrinsic component of postsynaptic density membrane
95233,95233,LOC108281187
95234,95234,nucleic acid transmembrane transporter activity
95235,95235,LOC101928414
95236,95236,positive regulation of ryanodine-sensitive calcium-release channel activity
95237,95237,peptidyl-serine dephosphorylation
95238,95238,response to growth hormone
95239,95239,IGLV8-61
95240,95240,FBXL19-AS1
95241,95241,RPS23P8
95242,95242,negative regulation of Golgi to plasma membrane protein transport
95243,95243,RGD2
95244,95244,GARS1
95245,95245,LINC02439
95246,95246,hepoxilin metabolic process
95247,95247,CCDC192
95248,95248,Vaginal pain
95249,95249,SNTN
95250,95250,TRA-AGC10-1
95251,95251,ACTG1P9
95252,95252,Uptake and function of anthrax toxins
95253,95253,RNF6P1
95254,95254,FCF1P3
95255,95255,glucosamine-containing compound catabolic process
95256,95256,LINC01428
95257,95257,calcium-dependent protein serine/threonine kinase activity
95258,95258,BIN3
95259,95259,DLST
95260,95260,neurotrophin production
95261,95261,regulation of sodium ion transmembrane transporter activity
95262,95262,LOC105376448
95263,95263,MRO
95264,95264,FRS-mediated FGFR2 signaling
95265,95265,cellular response to glucose stimulus
95266,95266,Erythema facial
95267,95267,MYO16
95268,95268,LOC105374077
95269,95269,DBP1
95270,95270,other organism cell membrane
95271,95271,ribonucleoside diphosphate catabolic process
95272,95272,LOC110121071
95273,95273,LOC107985676
95274,95274,ATP5F1AP3
95275,95275,LOC105375638
95276,95276,PRSS35
95277,95277,ADPRM
95278,95278,GTP metabolic process
95279,95279,troponin T binding
95280,95280,exo-alpha-(2->3)-sialidase activity
95281,95281,FOXB1
95282,95282,LOC107984834
95283,95283,NDUFB4P6
95284,95284,ESCRT II complex
95285,95285,VTC1
95286,95286,Bad taste
95287,95287,STK3
95288,95288,LOC105370861
95289,95289,RPS24P18
95290,95290,NFS1
95291,95291,Radiation pneumonitis
95292,95292,MYO16-AS2
95293,95293,LOC108491837
95294,95294,protein homooligomerization
95295,95295,Thiazolidinediones
95296,95296,GINS3
95297,95297,EEF1AKNMT
95298,95298,ciliary neurotrophic factor-mediated signaling pathway
95299,95299,LOC101927510
95300,95300,Inhibition Gastric Acid Secretion
95301,95301,MTRNR2L12
95302,95302,RBMY2EP
95303,95303,Type IIa hyperlipidaemia
95304,95304,Prucalopride
95305,95305,Feeling of despair
95306,95306,HIGD1B
95307,95307,RNU6-894P
95308,95308,LOC114004398
95309,95309,LOC105373240
95310,95310,RPL32P20
95311,95311,TAB3-AS1
95312,95312,Cinchocaine
95313,95313,RNU6-256P
95314,95314,HVBS8
95315,95315,LOC100420020
95316,95316,condensed chromosome inner kinetochore
95317,95317,RNU6-715P
95318,95318,SRRM2
95319,95319,LOC110120913
95320,95320,LOC105375318
95321,95321,endothelin receptor signaling pathway
95322,95322,histone serine kinase activity
95323,95323,FSCN1
95324,95324,CIAO3
95325,95325,LOC105377269
95326,95326,HOF1
95327,95327,Brompheniramine
95328,95328,RNU6-59P
95329,95329,ANKRD62P1-PARP4P3
95330,95330,pi-body
95331,95331,spinal cord motor neuron differentiation
95332,95332,PURB
95333,95333,TRHDE-AS1
95334,95334,LOC107986465
95335,95335,SAR1AP1
95336,95336,FAM240A
95337,95337,transporter complex
95338,95338,Copper
95339,95339,Cerebral infarction
95340,95340,LOC107983962
95341,95341,integral component of mitochondrial outer membrane
95342,95342,LOC105378084
95343,95343,Endometrial hypertrophy
95344,95344,Vernakalant
95345,95345,MIR378A
95346,95346,Buprenorphine
95347,95347,PDSS1P2
95348,95348,MTND5P15
95349,95349,LOC102723765
95350,95350,TAF2
95351,95351,HEPH
95352,95352,GPR89B
95353,95353,LOC110121061
95354,95354,Dual incision in TC-NER
95355,95355,SSBP4
95356,95356,regulation of interleukin-5 secretion
95357,95357,LOC100129456
95358,95358,GAPDHP25
95359,95359,LOC112935908
95360,95360,Epiphysiolysis
95361,95361,LOC100130072
95362,95362,FRA17B
95363,95363,gap junction
95364,95364,LOC105369901
95365,95365,cellular response to water deprivation
95366,95366,LOC110120861
95367,95367,TRG-CCC5-1
95368,95368,LY9
95369,95369,CNTNAP3P7
95370,95370,LINC02819
95371,95371,CYCSP24
95372,95372,LOC441179
95373,95373,CSGALNACT1
95374,95374,DDX6
95375,95375,vein
95376,95376,LOC112577590
95377,95377,LOC105376333
95378,95378,CMK2
95379,95379,Chronic Pain
95380,95380,LOC116183051
95381,95381,UBA1
95382,95382,WDR47
95383,95383,SALL4P3
95384,95384,APM1
95385,95385,AGBL4
95386,95386,CALR4P
95387,95387,MRPL16
95388,95388,Obstructive airways disorder
95389,95389,NPPA
95390,95390,LOC107985593
95391,95391,C16orf54
95392,95392,GZF3
95393,95393,FAM162B
95394,95394,ureteric bud development
95395,95395,prenylcysteine metabolic process
95396,95396,NDUFA3P3
95397,95397,LOC112267884
95398,95398,FGD3
95399,95399,G2 Phase
95400,95400,RPL17P35
95401,95401,AP1M1
95402,95402,IGHD3-3
95403,95403,RNA5SP529
95404,95404,NREP-AS1
95405,95405,NAM2
95406,95406,HYAL6P
95407,95407,negative regulation of interleukin-23 production
95408,95408,LOC107987183
95409,95409,LINC02353
95410,95410,Increased Medullary Respiratory Drive
95411,95411,MIR4676
95412,95412,forebrain neuron differentiation
95413,95413,MYO9B
95414,95414,phosphoenolpyruvate carboxykinase (GTP) activity
95415,95415,protein ADP-ribosylation
95416,95416,LOC111089942
95417,95417,LOC108318669
95418,95418,HMGA1
95419,95419,ZNF519P1
95420,95420,LOC113219444
95421,95421,LOC105370590
95422,95422,RNU6-242P
95423,95423,FMNL1
95424,95424,N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity
95425,95425,LOC110120794
95426,95426,retrograde axonal protein transport
95427,95427,OR2W5
95428,95428,SLC1A4
95429,95429,cell cycle DNA replication initiation
95430,95430,regulation of mitochondrial translation
95431,95431,CAT2
95432,95432,KREMEN1
95433,95433,KIF18B
95434,95434,ARL2BP
95435,95435,HMGN2P2
95436,95436,RBBP9
95437,95437,KCNU1
95438,95438,RN7SKP100
95439,95439,ANKRD49P2
95440,95440,LOC100422285
95441,95441,KRT16P1
95442,95442,axon extension involved in axon guidance
95443,95443,LINC00643
95444,95444,response to prolactin
95445,95445,sperm fibrous sheath
95446,95446,ZNRD2
95447,95447,GNPDA1
95448,95448,LOC105377873
95449,95449,Uterovaginal prolapse
95450,95450,C3HC4-type RING finger domain binding
95451,95451,RNY1P15
95452,95452,NAD biosynthetic process
95453,95453,UTP14C
95454,95454,cytoplasmic actin-based contraction involved in cell motility
95455,95455,MIR7158
95456,95456,Negative regulation of FGFR1 signaling
95457,95457,GBD domain binding
95458,95458,SNAR-A9
95459,95459,potassium-transporting ATPase activity
95460,95460,aldo-keto reductase (NADP) activity
95461,95461,LOC101928180
95462,95462,GTF2IP19
95463,95463,MTPN
95464,95464,KLRC4
95465,95465,LOC105372221
95466,95466,Synthesis of PC
95467,95467,LOC112272602
95468,95468,detection of lipopolysaccharide
95469,95469,MIR9983
95470,95470,LOC105369686
95471,95471,spinal cord dorsal/ventral patterning
